ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4727739,Source1,2,2022-12-16T13:55:00Z,2022-12-16T16:21:35Z,39.30798,-120.51943,39.311733,-120.503663,0.882,Incident on I-80 EB near RAINBOW RD Drive with caution.,I-80 E,Norden,Placer,CA,95724,US,US/Pacific,KTRK,2022-12-16T14:45:00Z,25,25,86,24.28,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2707248,Source2,2,2018-07-17T10:16:02Z,2018-07-17T10:45:45Z,39.256302,-77.200485,,,0,Accident on MD-124 Woodfield Rd at Log House Rd.,Woodfield Rd,Gaithersburg,Montgomery,MD,20882-3938,US,US/Eastern,KGAI,2018-07-17T09:56:00Z,84.9,,67,29.94,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2557462,Source2,2,2018-08-31T07:30:09Z,2018-08-31T08:02:00Z,39.725574,-104.808136,,,0,Accident on CO-30 6th Ave at Helena St.,E Centretech Pkwy,Aurora,Arapahoe,CO,80011,US,US/Mountain,KBKF,2018-08-31T07:58:00Z,65.5,,31,29.83,10,South,10.4,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2436255,Source2,3,2018-11-06T15:13:44Z,2018-11-06T15:58:05Z,26.461716,-80.088387,,,0,Accident on I-95 Northbound at Exit 52 FL-806 Atlantic Ave.,I-95 N,Delray Beach,Palm Beach,FL,33444,US,US/Eastern,KBCT,2018-11-06T14:47:00Z,84.2,,70,29.99,10,East,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5513127,Source1,2,2021-05-24T06:59:36Z,2021-05-24T08:59:37Z,29.946623,-90.095305,29.947332,-90.095821,0.058,Incident on 3RD ST near S JOHNSON ST Drive with caution.,3rd St,New Orleans,Orleans,LA,70125-3803,US,US/Pacific,KAUD,2021-05-24T06:55:00Z,76,76,85,30.19,10,SE,7,0,Mostly Cloudy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2134381,Source2,2,2019-04-30T08:33:52Z,2019-04-30T10:03:36Z,33.171505,-87.52491,,,0,Two lanes blocked due to accident on US-82 Mcfarland Blvd Eastbound at I-20.,McFarland Blvd E,Tuscaloosa,Tuscaloosa,AL,35405,US,US/Central,KTCL,2019-04-30T08:53:00Z,75,75,60,30.01,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4831113,Source1,2,2022-12-28T21:08:00Z,2022-12-28T21:34:30Z,34.776842,-82.72846,34.780698,-82.720686,0.515,Stationary traffic on SC-93 from SC-137/E Jamison St/Norris Hwy (Norris Dr/SC-93) to US-178/Pickens Dr/Anderson Dr (Main St/SC-93) due to accident.,Greenville Hwy,Liberty,Pickens,SC,29657-9066,US,US/Eastern,KLQK,2022-12-28T21:15:00Z,30,30,85,29.24,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4842999,Source1,2,2022-06-29T07:03:20Z,2022-06-29T09:09:37Z,42.719039,-83.346856,42.714843,-83.341018,0.415,SB I-75 after Sashabaw,Chrysler Expy S,Clarkston,Oakland,MI,48346,US,US/Eastern,KPTK,2022-06-29T06:53:00Z,64,64,72,29.12,10,N,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5170653,Source1,2,2022-09-23T22:58:31Z,2022-09-24T01:16:32Z,32.824908,-96.752881,32.825721,-96.750039,0.174,Incident on VANDERBILT AVE near ABRAMS RD Drive with caution.,Abrams Rd,Dallas,Dallas,TX,75214,US,US/Central,KDAL,2022-09-23T22:53:00Z,87,87,43,29.45,10,SSE,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7268536,Source1,2,2020-02-18T15:17:30Z,2020-02-18T15:50:17Z,34.06762,-117.40948,34.06762,-117.40948,0,At Cedar Ave/Exit 66 - Accident.,I-10 E,Bloomington,San Bernardino,CA,92316,US,US/Pacific,KRAL,2020-02-18T14:53:00Z,76,76,24,29.05,10,W,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6472836,Source1,2,2021-01-18T15:35:30Z,2021-01-18T23:05:24Z,35.640249,-78.832768,35.637509,-78.831152,0.21,Slow traffic on NC-55 - NC-55 Byp from Holly Springs Rd (NC-55) to US-401/NC-42/N Main St/N Ennis St (NC-55) due to accident.,S Main St,Holly Springs,Wake,NC,27540-8906,US,US/Eastern,KTTA,2021-01-18T15:35:00Z,49,44,35,29.71,10,WNW,15,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4619838,Source1,2,2022-09-21T04:20:00Z,2022-09-21T05:38:43Z,39.650616,-75.622572,39.650766,-75.622166,0.024,Incident on US-40 EB near WILTON BLVD Road closed. Take alternate route.,Wilton Blvd,New Castle,New Castle,DE,19720,US,US/Eastern,KILG,2022-09-21T03:51:00Z,61,61,87,29.88,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3833601,Source1,2,2022-08-23T00:09:14Z,2022-08-23T02:23:57Z,33.827703,-81.168235,33.828576,-81.169396,0.09,Incident on PINE ARBOR CT near FISH HATCHERY RD Drive with caution.,Fish Hatchery Rd,Gaston,Lexington,SC,29053-9041,US,US/Eastern,KCAE,2022-08-23T00:56:00Z,76,76,94,29.69,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7548383,Source1,2,2018-08-15T16:28:55Z,2018-08-15T16:58:19Z,42.49641,-83.35094,42.49596,-83.36424,0.678,At Orchard Lake Rd/Exit 5 - Accident. Right lane blocked.,Walter P Reuther Fwy,Farmington,Oakland,MI,48334,US,US/Eastern,KVLL,2018-08-15T16:35:00Z,88,,38,30,10,WSW,6.9,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1481095,Source2,2,2020-06-04T20:06:20Z,2020-06-04T20:36:04Z,33.610195,-112.24411,,,0,Accident on AZ-101-LOOP Westbound at Exit 12 Thunderbird Rd.,AZ-101 Loop S,Peoria,Maricopa,AZ,85381,US,US/Mountain,KGEU,2020-06-04T19:58:00Z,105,105,13,28.47,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-936396,Source2,2,2021-08-14T08:50:56Z,2021-08-14T09:37:34Z,26.35396,-80.1707,,,0,Lane blocked due to accident on Florida's Tpke Southbound at Palmetto Park Rd.,Florida's Tpke S,Boca Raton,Palm Beach,FL,33433,US,US/Eastern,KBCT,2021-08-14T08:53:00Z,85,85,63,30.03,10,SE,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7361178,Source1,2,2019-10-29T15:54:00Z,2019-10-29T16:46:28Z,34.03062,-117.62021,34.03061,-117.62342,0.184,At Grove Ave - Accident.,CA-60 W,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2019-10-29T15:53:00Z,71,71,28,28.84,10,SW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6081858,Source1,2,2021-10-09T15:25:00Z,2021-10-09T15:50:00Z,25.899251,-80.190506,25.899768,-80.1788,0.728,Slow traffic on FL-916 from Griffing Blvd/Memorial Hwy (NE 135th St/FL-916) to FL-909/NE 10th Ave/W Dixie Hwy (NE 135th St/FL-916) due to accident.,NE 135th St,North Miami,Miami-Dade,FL,33161-3723,US,US/Eastern,KOPF,2021-10-09T15:23:00Z,84,84,63,29.88,10,W,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1351858,Source2,3,2020-10-22T17:24:50Z,2020-10-22T18:25:23Z,41.838181,-72.665054,,,0,Left lane blocked due to accident on I-91 Southbound at Exit 36 CT-178.,Park Ave,Windsor,Hartford,CT,06095,US,US/Eastern,KBDL,2020-10-22T17:51:00Z,74,74,62,29.99,10,ESE,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3093087,Source2,2,2018-01-29T18:39:21Z,2018-01-29T19:08:50Z,35.536758,-97.578705,,,0,Accident on 63rd St Southbound at OK-74.,NW 63rd St,Oklahoma City,Oklahoma,OK,73116,US,US/Central,KPWA,2018-01-29T18:53:00Z,35.1,32.2,46,30.54,10,WNW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-6421645,Source1,2,2021-01-03T18:12:55Z,2021-01-03T21:12:58Z,47.331912,-93.892695,47.334082,-93.881598,0.541,Incident on US-2 near LACROSS ACRES RD Drive with caution.,US Highway 2,Deer River,Itasca,MN,56636,US,US/Central,KGPZ,2021-01-03T17:56:00Z,25,15,85,28.33,10,SSE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-6907110,Source1,2,2020-10-21T00:12:17Z,2020-10-21T01:27:22Z,43.593324,-116.401,43.593366,-116.379546,1.074,Incident on I-84 EB near EXIT 44 Drive with caution.,I-84 E,Meridian,Ada,ID,83642,US,US/Mountain,KMAN,2020-10-21T00:15:00Z,50,50,87,27.34,10,CALM,0,0,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3614821,Source1,3,2017-05-15T18:53:38Z,2017-05-16T00:53:38Z,43.05879,-76.09929,43.05648,-76.10992,0.56,At Midler Ave/Exit 15 - Accident.,I-690 W,Syracuse,Onondaga,NY,13224,US,US/Eastern,KSYR,2017-05-15T18:54:00Z,62.1,,52,29.91,10,WNW,17.3,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-224077,Source2,2,2016-11-04T07:09:44Z,2016-11-04T07:39:34Z,39.820625,-84.236984,,,0.01,Accident on OH-48 Main St at Shiloh Springs Rd.,N Main St,Dayton,Montgomery,OH,45415-3101,US,US/Eastern,KDAY,2016-11-04T07:20:00Z,43,38.8,97,30.34,3,NNW,6.9,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-3666065,Source1,2,2023-03-30T04:09:00Z,2023-03-30T06:53:43Z,35.11253,-118.236449,35.117385,-118.211106,1.471,Accident on CA-58 E from Cameron Canyon Rd (CA-58) to CA-58/Exit 165 (CA-58).,CA-58 E,Mojave,Kern,CA,93501,US,US/Pacific,KMHV,2023-03-30T04:00:00Z,36,29,93,26.91,10,SW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7766712,Source1,3,2019-07-31T12:07:50Z,2019-07-31T12:35:33Z,29.86778,-95.40685,29.86226,-95.40404,0.417,At Little York Rd/Exit 55 - Accident.,I-45 S,Houston,Harris,TX,77076,US,US/Central,KIAH,2019-07-31T11:53:00Z,90,90,61,29.94,10,NW,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4896564,Source1,2,2022-08-26T06:01:47Z,2022-08-26T08:00:47Z,39.752575,-74.251825,39.754309,-74.25102,0.127,Incident on GARDEN STATE PKWY NB near COUNTY HWY-554 Drive with caution.,Garden State Pkwy N,Barnegat,Ocean,NJ,08005,US,US/Eastern,KMJX,,,,,,,"",,,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-5561488,Source1,2,2021-09-18T22:27:30Z,2021-09-19T00:30:34Z,32.864233,-96.661474,32.870834,-96.674391,0.877,Accident on W Centerville Rd/Ferguson Rd/Exit 11 (I-635) from Jupiter Rd/Exit 13 (I-635) to I-635 W - LBJ Fwy W.,I-635 W,Garland,Dallas,TX,75041,US,US/Central,KHQZ,2021-09-18T22:35:00Z,77,77,79,29.51,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4412887,Source1,2,2022-03-02T08:14:00Z,2022-03-02T12:59:00Z,36.0699713228413,-79.927543401337,36.0736813228413,-79.937523401337,0.613,Incident on I-40 WB near EXIT 212 Drive with caution.,US-421,Greensboro,Guilford,NC,27409,US,US/Eastern,KGSO,2022-03-02T07:54:00Z,43,43,76,29.07,10,SSW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6429719,Source1,2,2021-01-13T11:51:09Z,2021-01-15T03:51:00Z,44.367352,-123.833588,44.351342,-123.835778,1.111,High water is causing no to minimum delays. Use caution.,E Alsea Hwy,Tidewater,Lincoln,OR,97390-9641,US,US/Pacific,KONP,2021-01-13T11:55:00Z,52,52,58,30.34,10,E,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2572907,Source2,3,2018-09-09T08:22:12Z,2018-09-09T09:06:48Z,33.687256,-117.885666,,,0,Right hand shoulder blocked due to accident on I-405 Southbound at Exit 9B Bristol St.,San Diego Fwy S,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2018-09-09T08:35:00Z,66.9,,87,29.85,4,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-835065,Source2,2,2021-11-03T08:32:37Z,2021-11-03T09:02:13Z,38.889809,-76.99263,,,2.28999996185303,Accident on Capitol St both ways from 1st St to 10th St.,10th St SE,Washington,District of Columbia,DC,20003-3902,US,US/Eastern,KDCA,2021-11-03T08:52:00Z,43,43,68,30.34,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-121473,Source2,2,2017-01-07T14:17:30Z,2017-01-07T15:01:53Z,28.478745,-81.449173,,,0.01,Accident on FL-91 Southbound at Exit 259 I-4. On exit ramp.,Ronald Reagan Tpke,Orlando,Orange,FL,32819,US,US/Eastern,KMCO,2017-01-07T13:53:00Z,54,,93,30.06,10,NW,12.7,0.02,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-359008,Source2,2,2017-03-21T10:45:39Z,2017-03-21T11:15:27Z,28.550913,-81.236488,,,0,Accident on Jane Eyre Dr at Innsbruck Dr.,Innsbruck Dr,Orlando,Orange,FL,32825-6644,US,US/Eastern,KORL,2017-03-21T10:53:00Z,72,,48,30.21,10,WSW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1077706,Source2,2,2021-04-19T10:15:28Z,2021-04-19T10:44:14Z,30.23101,-92.062477,,,0,Accident on LA-3184 Ambassador Caffery Pkwy at Lockett Pl.,Ambassador Caffery Pkwy,Lafayette,Lafayette,LA,70506-1822,US,US/Central,KLFT,2021-04-19T09:53:00Z,64,64,54,30.05,10,NNE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5113607,Source1,2,2022-02-27T08:22:00Z,2022-02-27T10:30:53Z,38.497361,-121.390574,38.497636,-121.390566,0.019,Accident from Florin Rd (Florin Perkins Rd) to Elder Creek Rd (Florin Perkins Rd).,Florin Perkins Rd,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,2022-02-27T07:53:00Z,47,43,68,30.4,10,NW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5040987,Source1,2,2022-09-27T09:06:00Z,2022-09-27T11:50:28Z,38.814181,-121.171632,38.813741,-121.169551,0.116,Incident on HORSESHOE BAR RD near HAPPY RD Drive with caution.,Happy Rd,Loomis,Placer,CA,95650-9711,US,US/Pacific,KLHM,2022-09-27T09:15:00Z,64,64,59,29.83,10,S,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6701023,Source1,2,2020-10-30T20:06:25Z,2020-10-30T21:51:35Z,41.176167,-73.195585,41.174607,-73.195005,0.112,Incident on CT-8 SB near EXIT 2 Right lane blocked. Expect delays.,CT-25 S,Bridgeport,Fairfield,CT,06604,US,US/Eastern,KBDR,2020-10-30T19:52:00Z,37,33,86,30.15,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6981288,Source1,2,2020-05-26T18:27:10Z,2020-05-26T18:42:10Z,35.22324,-80.62908,35.22324,-80.62908,0,At Cabarrus Rd - Serious accident.,Blair Rd,Charlotte,Mecklenburg,NC,28227,US,US/Eastern,KEQY,2020-05-26T18:33:00Z,73,73,73,29.36,10,VAR,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4664682,Source1,2,2022-02-01T15:21:00Z,2022-02-01T16:04:30Z,36.804373,-119.785142,36.819446,-119.785234,1.041,Slow traffic on CA-41 N from Ashlan Ave (CA-41) to Bullard Ave (CA-41) due to accident.,CA-41 N,Fresno,Fresno,CA,93726,US,US/Pacific,KFAT,2022-02-01T14:53:00Z,54,54,66,29.62,3,NNW,8,0,Haze,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7079975,Source1,2,2020-06-11T15:09:56Z,2020-06-11T16:09:56Z,40.80113,-73.27967,40.80113,-73.27967,0,At I-495/Exit S1 - Accident.,Sagtikos Pkwy N,Brentwood,Suffolk,NY,11717,US,US/Eastern,KISP,2020-06-11T14:56:00Z,70,70,87,29.91,10,SSW,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1241381,Source2,2,2020-12-03T08:32:06Z,2020-12-03T09:20:18Z,36.304798,-82.35939,,,0,Accident on Cherokee St at Southwest Ave.,Southwest Ave,Johnson City,Washington,TN,37604-6518,US,US/Eastern,KTRI,2020-12-03T08:53:00Z,27,27,89,28.73,7,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6825148,Source1,2,2020-09-27T13:39:00Z,2020-09-28T07:21:00Z,25.732843,-80.349036,25.732747,-80.353017,0.248,Slow traffic on FL-976 from FL-973/Galloway Rd/SW 87th Ave (SW 40th St/Bird Rd/FL-976) to FL-985/SW 107th Ave (SW 40th St/Bird Rd/FL-976) due to accident.,SW 40th St,Miami,Miami-Dade,FL,33165-4033,US,US/Eastern,KMIA,2020-09-27T13:53:00Z,89,89,63,29.91,10,E,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2979876,Source2,3,2018-03-30T03:41:41Z,2018-03-30T04:26:17Z,37.802109,-122.298759,,,0,#1 and #2 lane blocked due to accident on I-880 Southbound before Exit 44 7th St.,I-880 S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2018-03-30T03:53:00Z,55.9,,80,30.05,10,North,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5906426,Source1,4,2021-04-08T16:42:40Z,2021-04-08T19:09:21Z,42.981806,-76.531859,42.982035,-76.531876,0.016,NYSDOT - Region 3: Crash on NY 5 westbound between County House Rd (Sennett) and Chestnut Ridge Road (Sennett) All lanes closed,Grant Avenue Rd,Auburn,Cayuga,NY,13021,US,US/Eastern,KSYR,2021-04-08T16:54:00Z,79,79,23,29.47,10,ESE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5319336,Source1,2,2022-04-14T15:37:01Z,2022-04-14T18:39:25Z,29.733122,-95.501305,29.730775,-95.501263,0.162,Slow traffic from FM-1093/Westheimer Rd (Hillcroft St/Hillcroft Ave) to Westpark Dr (Hillcroft St/Hillcroft Ave) due to accident.,Hillcroft Ave,Houston,Harris,TX,77057-5802,US,US/Central,KMCJ,2022-04-14T15:53:00Z,82,82,26,29.94,10,ESE,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3256747,Source2,3,2017-10-19T10:08:18Z,2017-10-19T10:36:50Z,34.102844,-118.249298,,,0.509999990463257,Entry ramp to CA-2 Northbound from I-5 Northbound lane blocked due to accident.,Ripple St,Los Angeles,Los Angeles,CA,90039-2919,US,US/Pacific,KCQT,2017-10-19T09:47:00Z,72,,64,29.91,7,Calm,,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1263507,Source2,2,2020-11-17T10:07:13Z,2020-11-17T10:37:04Z,37.771912,-122.223915,,,0,Right hand shoulder closed due to accident on I-880 Northbound at Exit 38 CA-77 42nd Ave.,I-880 N,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2020-11-17T09:53:00Z,65,65,63,29.91,10,S,26,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2732763,Source2,2,2018-07-30T14:23:53Z,2018-07-30T14:52:01Z,38.510418,-121.455338,,,0,Accident on 47th Ave at 44th St.,47th Ave,Sacramento,Sacramento,CA,95824-3836,US,US/Pacific,KSAC,2018-07-30T14:53:00Z,91.9,,31,29.88,6,NNW,3.5,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3454425,Source1,3,2016-12-27T22:37:05Z,2016-12-28T04:37:05Z,41.87559,-87.66182,41.87536,-87.65224,0.493,At Racine Ave/Exit 29A - Accident.,Chicago-Kansas City Expressway E,Chicago,Cook,IL,60607,US,US/Central,KMDW,2016-12-27T22:53:00Z,27,,75,30.2,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4783960,Source1,2,2022-07-31T06:12:30Z,2022-07-31T07:10:46Z,41.574282,-87.474838,41.574323,-87.480151,0.275,Accident on I-94 W - I-80 W - US-6 W from Kennedy Ave/Exit 3B (I-94/I-80) to US-41/Indianapolis Blvd/Exit 2 (I-94/I-80).,I-80 W,Hammond,Lake,IN,46324,US,US/Central,KIGQ,2022-07-31T06:15:00Z,60,60,100,29.45,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5462316,Source1,2,2022-08-28T06:22:00Z,2022-08-28T07:38:39Z,38.177629,-121.041253,38.177641,-121.040069,0.064,Incident on E ACAMPO RD near N JOHNSON RD Drive with caution.,E Acampo Rd,Acampo,San Joaquin,CA,95227-7176,US,US/Pacific,"",,,,,,,"",,,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1128858,Source2,2,2021-03-06T09:19:05Z,2021-03-06T10:22:16Z,37.653637,-122.099655,,,0,Accident on I-880 Northbound at Exit 28 Winton Ave.,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2021-03-06T08:54:00Z,51,51,74,30.13,10,NNW,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
